order_id,customer_state,order_item_count,product_count,seller_count,total_order_value,freight_value,late_probability,risk_score,risk_band,impact_score,priority_score,intervention_tier,recommended_action,is_late,candidate_id
880995aee9550ecd4518103daaf74fa0,SP,1.0,1.0,1.0,2457.44,29.44,0.4965683999192157,49.65683999192157,Medium,2457.44,122028.70486974774,High Priority,Prioritize fulfillment monitoring,0,52237
886b114d034f4ac1d39d964c1b2a8182,SP,1.0,1.0,1.0,2027.16,28.16,0.4976961792267761,49.76961792267761,Medium,2027.16,100890.97866813515,High Priority,Prioritize fulfillment monitoring,0,52406
890950459d93d42060f57d04ab680600,RJ,1.0,1.0,1.0,1679.63,25.75,0.5216836960712185,52.168369607121846,High,1679.63,87623.55864321007,High Priority,Prioritize fulfillment monitoring,0,52628
893c5d0f1a2fd75917c6b37fcd220601,PI,4.0,1.0,1.0,1205.0,169.0,0.5151296203415169,51.51296203415169,High,1205.0,62073.119251152784,High Priority,Prioritize fulfillment monitoring,0,52710
897d215bbe78c235bc0008784a15ac78,MG,4.0,1.0,1.0,1719.92,123.92,0.4952049562285097,49.52049562285097,Medium,1719.92,85171.29083165385,High Priority,Prioritize fulfillment monitoring,0,52788
89be631fd4bcaeb41bbc2f969b37aecf,AP,2.0,1.0,1.0,1475.08,116.84,0.5022756142195189,50.2275614219519,High,1475.08,74089.6713022928,High Priority,Prioritize fulfillment monitoring,0,52887
8a3faec8dc9fc14969c3ec8dc757abdd,PR,2.0,1.0,1.0,1246.34,128.54,0.4920177279639068,49.201772796390685,Medium,1246.34,61322.137507053565,High Priority,Prioritize fulfillment monitoring,0,53086
8ae8b33f63d9924a2db9ec6c1e98fd35,BA,1.0,1.0,1.0,2111.57,147.57,0.5225765517934916,52.25765517934916,High,2111.57,110345.69694705831,High Priority,Prioritize fulfillment monitoring,1,53335
8ca57f2b32c00588cab243b2115441f5,SE,1.0,1.0,1.0,1480.73,131.73,0.5201368198637017,52.01368198637017,High,1480.73,77018.21932767791,High Priority,Prioritize fulfillment monitoring,0,53972
8dbc85d1447242f3b127dda390d56e19,PB,1.0,1.0,1.0,4681.78,91.78,0.5133537626357979,51.33537626357979,High,4681.78,240340.93788330257,High Priority,Prioritize fulfillment monitoring,0,54353
8de50bbc56062ea401a2c61c36f46585,GO,1.0,1.0,1.0,2115.79,86.79,0.5060539472210156,50.60539472210156,High,2115.79,107070.38809907525,High Priority,Prioritize fulfillment monitoring,1,54411
8e39302e6b4d08eec0f5a5ac3274f338,SC,2.0,1.0,1.0,1588.92,74.62,0.5070481392737954,50.70481392737955,High,1588.92,80565.89294549191,High Priority,Prioritize fulfillment monitoring,0,54524
8e6bfb81e283fa7e4f11123a3fb894f1,SC,1.0,1.0,1.0,1333.25,134.25,0.5107731412481364,51.07731412481365,High,1333.25,68098.8290569078,High Priority,Prioritize fulfillment monitoring,0,54587
8ea7aebc18842332aad5f41ca74b334c,RJ,1.0,1.0,1.0,2621.29,32.29,0.5224381589493611,52.243815894936105,High,2621.29,136946.19216723705,High Priority,Prioritize fulfillment monitoring,0,54662
8ee5cab30019132affead27f19959ff2,SP,1.0,1.0,1.0,2564.65,94.15,0.4979837857229817,49.798378572298176,Medium,2564.65,127715.41160544452,High Priority,Prioritize fulfillment monitoring,0,54763
8f0937285bd1bba4cfc8332ee467b490,MA,1.0,1.0,1.0,1680.25,45.25,0.5300701604320848,53.00701604320848,High,1680.25,89065.03870660104,High Priority,Prioritize fulfillment monitoring,1,54832
8f6f263a5e96515d5534199b74cb7748,SP,6.0,1.0,1.0,1603.08,283.68,0.4946886308671161,49.468863086711615,Medium,1603.08,79302.54503704565,High Priority,Prioritize fulfillment monitoring,1,54977
8fe62374fc90eef8870d0beed6ded1ae,SP,1.0,1.0,1.0,1628.07,29.07,0.4932451031048939,49.32451031048939,Medium,1628.07,80303.75550119845,High Priority,Prioritize fulfillment monitoring,0,55160
90674f59a21207f91a7387785c66f340,SP,1.0,1.0,1.0,2225.69,225.71,0.4988545718919684,49.88545718919684,Medium,2225.69,111029.56321142352,High Priority,Prioritize fulfillment monitoring,1,55359
912343626f370ead5ef2e85a9d757e22,MT,6.0,2.0,1.0,3242.84,323.44,0.4909084529001226,49.09084529001226,Medium,3242.84,159193.75674026337,High Priority,Prioritize fulfillment monitoring,0,55640
947ee6ab639791b5711558a7e55cf98e,CE,1.0,1.0,1.0,2223.12,83.13,0.5202267531607176,52.02267531607176,High,2223.12,115652.64994866545,High Priority,Prioritize fulfillment monitoring,0,56884
9492de11af7e69fb0d66b0a3cb33f2b8,SC,1.0,1.0,1.0,1404.41,24.41,0.5059605059209531,50.59605059209531,High,1404.41,71057.59941204458,High Priority,Prioritize fulfillment monitoring,0,56912
94fca82966c05ba707f4e7dc0c50aa3c,MG,1.0,1.0,1.0,3351.35,252.35,0.4961161011381274,49.61161011381274,Medium,3351.35,166265.86955492632,High Priority,Prioritize fulfillment monitoring,0,57077
9508c52fce9468c56973500f75dbad5b,SP,1.0,1.0,1.0,1877.84,61.93,0.4965683999192157,49.65683999192157,Medium,1877.84,93247.60041043001,High Priority,Prioritize fulfillment monitoring,0,57094
952c12cde7094bced1f5b1567d0db972,RS,1.0,1.0,1.0,1437.15,47.15,0.503736312583574,50.3736312583574,High,1437.15,72394.46416294834,High Priority,Prioritize fulfillment monitoring,0,57146
9562a9640c9bea4e43a21cac378d8781,SC,1.0,1.0,1.0,1757.41,60.41,0.5109075046151449,51.09075046151449,High,1757.41,89787.39576857018,High Priority,Prioritize fulfillment monitoring,0,57224
9583044d94d7eef1547cdcefb0c8f611,MG,1.0,1.0,1.0,1444.62,45.12,0.4924041789499623,49.24041789499624,Medium,1444.62,71133.69249946947,High Priority,Prioritize fulfillment monitoring,0,57276
959ceecf84ceaad064c8c99f1970fb53,SP,2.0,1.0,1.0,1517.7,59.7,0.4939790545076964,49.39790545076965,Medium,1517.7,74971.2011026331,High Priority,Prioritize fulfillment monitoring,0,57304
9695692d040abab63df40b68c2905278,CE,3.0,1.0,1.0,1264.17,64.47,0.5139667457922271,51.39667457922271,High,1264.17,64974.13410281598,High Priority,Prioritize fulfillment monitoring,1,57648
970bbf79974ba1ef73cc21ee6fe52cc6,RJ,1.0,1.0,1.0,2024.31,109.73,0.5204240604634456,52.04240604634456,High,2024.31,105349.96298367575,High Priority,Prioritize fulfillment monitoring,0,57850
973acb049a8228a556877e26fb30c06a,TO,1.0,1.0,1.0,1293.26,293.27,0.5133937760931421,51.339377609314205,High,1293.26,66395.1634870217,High Priority,Prioritize fulfillment monitoring,0,57918
98464a5096e400810b94bb93f38924c9,RS,1.0,1.0,1.0,2404.72,104.77,0.5041582824467881,50.415828244678806,High,2404.72,121235.95049654401,High Priority,Prioritize fulfillment monitoring,0,58328
987f3d9ad096993454ef3c2c4d9f7a68,RJ,1.0,1.0,1.0,2033.48,33.49,0.5259894518194407,52.59894518194407,High,2033.48,106958.90304857962,High Priority,Prioritize fulfillment monitoring,0,58418
989b7ba45085e6ea528e597dafb40f99,PE,1.0,1.0,1.0,1350.5,251.5,0.5111461109817715,51.11461109817716,High,1350.5,69030.28228808824,High Priority,Prioritize fulfillment monitoring,0,58460
9a3966c23190dbdbaabed08e8429c006,PA,1.0,1.0,1.0,4042.74,62.74,0.5123915277233282,51.239152772332815,High,4042.74,207146.57247882074,High Priority,Prioritize fulfillment monitoring,0,59048
9a817712555d1bbd18414531f1211275,MG,1.0,1.0,1.0,1348.66,149.66,0.4982827419874381,49.82827419874381,Medium,1348.66,67201.40028087783,High Priority,Prioritize fulfillment monitoring,0,59149
9aec4e1ae90b23c7bf2d2b3bfafbd943,SP,10.0,2.0,1.0,2234.66,354.76,0.4822192814507895,48.22192814507896,Medium,2234.66,107759.61394868215,High Priority,Prioritize fulfillment monitoring,0,59309
9b961b894e797f63622137ff7eb1c1af,MG,1.0,1.0,1.0,1255.71,148.71,0.4982827419874381,49.82827419874381,Medium,1255.71,62569.86219410459,High Priority,Prioritize fulfillment monitoring,0,59578
9de73f3e6157169ad6c32b9f313c7dcb,SP,1.0,1.0,1.0,4034.44,135.44,0.4978257110691831,49.78257110691831,Medium,4034.44,200844.79617659553,High Priority,Prioritize fulfillment monitoring,0,60503
9f1dcbf0e12d0df2ee7611bb738a9106,AL,1.0,1.0,1.0,1650.56,53.21,0.5299413900986413,52.99413900986413,High,1650.56,87470.00608412133,High Priority,Prioritize fulfillment monitoring,0,60999
9f35328dc92b28c67517b812818dc6a8,PE,1.0,1.0,1.0,1243.62,262.72,0.5123698219937279,51.2369821993728,High,1243.62,63719.33580278399,High Priority,Prioritize fulfillment monitoring,0,61030
9f49bd16053df810384e793386312674,SP,1.0,1.0,1.0,1488.59,339.59,0.4954296348706297,49.54296348706298,Medium,1488.59,73749.16001720708,High Priority,Prioritize fulfillment monitoring,0,61062
9f5054bd9a3c71702aa0917a7da29193,RS,10.0,2.0,2.0,1866.7,347.24,0.453831741988802,45.3831741988802,Medium,1866.7,84716.77127704967,High Priority,Prioritize fulfillment monitoring,0,61070
9f5abaa01d419a15e448f089b1cf4b94,SP,1.0,1.0,1.0,2467.33,68.33,0.4976961792267761,49.76961792267761,Medium,2467.33,122798.07138916015,High Priority,Prioritize fulfillment monitoring,0,61085
a0d4f93076122f91ae6403813fa2744a,RJ,1.0,1.0,1.0,1411.13,52.13,0.5212617262080044,52.12617262080044,High,1411.13,73556.80597039012,High Priority,Prioritize fulfillment monitoring,0,61642
a123264c1f8bef4f19be2d4245017920,ES,1.0,1.0,1.0,1798.01,98.02,0.5241051789808313,52.41051789808313,High,1798.01,94234.63528593244,High Priority,Prioritize fulfillment monitoring,0,61787
a13562e9c4b0eb8e6ae0946073b213f8,DF,2.0,2.0,2.0,1643.04,57.21,0.4531192939989632,45.31192939989632,Medium,1643.04,74449.31248120565,High Priority,Prioritize fulfillment monitoring,0,61816
a1a11a4a2c9a4745ef09bc18e053b51a,SP,1.0,1.0,1.0,1430.91,53.41,0.497274209363562,49.7274209363562,Medium,1430.91,71155.46389204144,High Priority,Prioritize fulfillment monitoring,0,61975
a1df9e94edfa8f6ac4cbd9b377899672,MG,1.0,1.0,1.0,1499.87,109.87,0.4982827419874381,49.82827419874381,Medium,1499.87,74735.93362246988,High Priority,Prioritize fulfillment monitoring,0,62072
a1e313e06320d5c725c2ba02d0cf5be2,SP,1.0,1.0,1.0,2322.32,64.32,0.4976961792267761,49.76961792267761,Medium,2322.32,115580.97909419268,High Priority,Prioritize fulfillment monitoring,0,62078
a23f4025d60af6199b5eb5631b070e7f,BA,3.0,1.0,1.0,1894.41,97.41,0.5183361038967457,51.83361038967457,High,1894.41,98194.1098583034,High Priority,Prioritize fulfillment monitoring,0,62212
a412fcc423174e5405df95cc482dba6a,SP,1.0,1.0,1.0,1812.33,72.33,0.4976961792267761,49.76961792267761,Medium,1812.33,90198.9716498063,High Priority,Prioritize fulfillment monitoring,0,62927
a53e05ecd2ed1f46a2b8e1f5828be7c6,MG,1.0,1.0,1.0,3826.8,136.8,0.4971397960773975,49.71397960773975,Medium,3826.8,190245.4571628985,High Priority,Prioritize fulfillment monitoring,0,63377
a5705c0ba22fcdfeeeaf4b2ae485b791,SC,1.0,1.0,1.0,1328.08,130.18,0.5107731412481364,51.07731412481365,High,1328.08,67834.7593428825,High Priority,Prioritize fulfillment monitoring,0,63462
a59f95cd4c82c338e8ec01fd9af753f1,BA,1.0,1.0,1.0,1349.16,49.17,0.5222954466944496,52.22954466944496,High,1349.16,70466.01248622837,High Priority,Prioritize fulfillment monitoring,0,63533
a5d11ae16578088b0fcd76de30368bdb,MG,1.0,1.0,1.0,2590.61,157.01,0.4987047118506522,49.87047118506523,Medium,2590.61,129194.94135674184,High Priority,Prioritize fulfillment monitoring,1,63618
a5f564e5fffa9a534cd9ffe566e48154,RS,1.0,1.0,1.0,2096.14,99.14,0.5041582824467881,50.415828244678806,High,2096.14,105678.63421680103,High Priority,Prioritize fulfillment monitoring,0,63676
a77e1550db865202c56b19ddc6dc4d53,PI,1.0,1.0,1.0,1388.68,409.68,0.5201251228692996,52.01251228692996,High,1388.68,72228.7355626139,High Priority,Prioritize fulfillment monitoring,0,64304
a863fef6caa86aa29cabfbf7e0b6f911,SP,1.0,1.0,1.0,2323.25,24.25,0.4958958015681203,49.58958015681203,Medium,2323.25,115208.99209931356,High Priority,Prioritize fulfillment monitoring,0,64647
a8c02875c8391d968525088da5fce5a6,MS,1.0,1.0,1.0,1626.65,126.65,0.512814272425892,51.2814272425892,High,1626.65,83416.93362415773,High Priority,Prioritize fulfillment monitoring,0,64785
a8f5ea0830ac9ffd1d2864434bcddb70,SP,2.0,2.0,2.0,2075.48,157.68,0.4467723113236079,44.67723113236079,Medium,2075.48,92726.69967059216,High Priority,Prioritize fulfillment monitoring,0,64867
a91e629d7c60ee83c467d41250528cc5,GO,1.0,1.0,1.0,1654.46,30.56,0.505996057993504,50.5996057993504,High,1654.46,83715.02381079327,High Priority,Prioritize fulfillment monitoring,0,64938
a96610ab360d42a2e5335a3998b4718a,RJ,1.0,1.0,1.0,4950.34,151.34,0.5227257654455667,52.27257654455667,High,4950.34,258767.02657158067,High Priority,Prioritize fulfillment monitoring,0,65046
a9957adf297a6be5e8625b3e93329c6d,SP,1.0,1.0,1.0,1438.23,18.23,0.4967276079151322,49.67276079151322,Medium,1438.23,71440.85475317806,High Priority,Prioritize fulfillment monitoring,0,65124
a997ce452b12e113ccd903fd9323d382,RJ,1.0,1.0,1.0,1222.94,177.94,0.52154933270421,52.154933270421,High,1222.94,63782.35409372866,High Priority,Prioritize fulfillment monitoring,0,65126
a99f93323678f28e79a48b368cbbabd1,RJ,1.0,1.0,1.0,2152.92,42.92,0.5241375939319052,52.41375939319052,High,2152.92,112842.63087278773,High Priority,Prioritize fulfillment monitoring,0,65136
a9c8ac0c26c178f0ad33618f96225a01,PR,5.0,1.0,1.0,1950.2,155.2,0.4924975870546326,49.24975870546326,Medium,1950.2,96046.87942739445,High Priority,Prioritize fulfillment monitoring,0,65202
a9d5a5f1ce00ef0a80bd1f6e66b291a2,PA,1.0,1.0,1.0,1476.8,150.8,0.5122571643563197,51.22571643563197,High,1476.8,75650.1380321413,High Priority,Prioritize fulfillment monitoring,0,65225
aa30ff809084eca858cb3f57857c1ba9,PR,2.0,1.0,1.0,1541.7,41.9,0.4905997785529708,49.059977855297085,Medium,1541.7,75635.76785951151,High Priority,Prioritize fulfillment monitoring,0,65371
ab13cb6c13063f2603a94c9ddca34f66,MT,1.0,1.0,1.0,1724.04,125.04,0.5073114121166362,50.73114121166362,High,1724.04,87462.51669455654,High Priority,Prioritize fulfillment monitoring,0,65713
ab14fdcfbe524636d65ee38360e22ce8,GO,20.0,1.0,1.0,2262.8,288.8,0.5024496632698621,50.24496632698621,High,2262.8,113694.3098047044,,Routine monitoring,0,65715
ab2e18197d676ace96bcaab0aeb2a820,MA,1.0,1.0,1.0,1172.26,50.26,0.5304737590453917,53.04737590453917,High,1172.26,62185.31687785509,High Priority,Prioritize fulfillment monitoring,0,65757
ab4354630db26a599455989a1091e50f,SP,1.0,1.0,1.0,1930.34,31.34,0.4976961792267761,49.76961792267761,Medium,1930.34,96072.28426086149,High Priority,Prioritize fulfillment monitoring,0,65791
abb3b065b8888558edf20e815f816662,SP,1.0,1.0,1.0,1775.26,25.27,0.4976961792267761,49.76961792267761,Medium,1775.26,88354.01191341266,High Priority,Prioritize fulfillment monitoring,1,65947
abb71d0110c4be1a1a0c52f929cab4a3,MG,1.0,1.0,1.0,2838.22,38.57,0.4945709104184921,49.45709104184922,Medium,2838.22,140370.1049367973,High Priority,Prioritize fulfillment monitoring,0,65954
abcbd7d5a339a1f5f553ba84b4d9cc69,RJ,1.0,1.0,1.0,1322.97,23.97,0.524713024775563,52.4713024775563,High,1322.97,69417.95903873266,High Priority,Prioritize fulfillment monitoring,0,65992
ac68ca3267acd54af9b04f0b8f63b7e1,RS,1.0,1.0,1.0,1490.53,41.53,0.503736312583574,50.3736312583574,High,1490.53,75083.40859951945,High Priority,Prioritize fulfillment monitoring,0,66223
acf01c9262ddb5d9adae8daa34e31568,MG,1.0,1.0,1.0,2416.0,17.0,0.4972928624839006,49.72928624839007,Medium,2416.0,120145.9555761104,High Priority,Prioritize fulfillment monitoring,0,66426
adc1270afd7fb1ef466f8ee66cab3773,BA,1.0,1.0,1.0,1370.41,47.77,0.5218420909270164,52.18420909270164,High,1370.41,71513.76198272927,High Priority,Prioritize fulfillment monitoring,0,66745
ae5176160fcc23563149dd28b4137b6d,SP,1.0,1.0,1.0,1435.58,15.58,0.4957903550368355,49.57903550368355,Medium,1435.58,71174.67178837802,High Priority,Prioritize fulfillment monitoring,0,66990
ae8b5df90eaf220f63f5ed4865cd222c,RJ,5.0,3.0,2.0,1525.78,158.08,0.4890688263078696,48.90688263078696,Medium,1525.78,74621.14338040212,High Priority,Prioritize fulfillment monitoring,0,67064
afc58387b17fa794fd73b0773a9f6ea7,CE,1.0,1.0,1.0,2734.11,44.11,0.5192343352597555,51.92343352597555,High,2734.11,141964.378837705,High Priority,Prioritize fulfillment monitoring,0,67527
b0742e6cd15cd84cf91b637b0b601d77,SP,1.0,1.0,1.0,1556.7,101.7,0.4975618158597675,49.75618158597676,Medium,1556.7,77455.44787489003,High Priority,Prioritize fulfillment monitoring,0,67806
b0b0d3285e59abf2f6c9d7e1bf761323,MS,1.0,1.0,1.0,3044.12,44.23,0.5142391428159511,51.42391428159511,High,3044.12,156540.5659428893,High Priority,Prioritize fulfillment monitoring,0,67899
b0c22582dcda3aaa9ecd7839d4b2ef99,SP,1.0,1.0,1.0,1645.82,135.82,0.4864218817095949,48.64218817095949,Medium,1645.82,80056.28613552854,High Priority,Prioritize fulfillment monitoring,0,67927
b15c7e972c74684414fb2e659fce916a,SC,3.0,1.0,1.0,3666.42,69.42,0.5057023328585692,50.57023328585692,High,3666.42,185411.71472393154,High Priority,Prioritize fulfillment monitoring,0,68184
b19f37ba4b4c83791c9bead49f965926,RS,1.0,1.0,1.0,1902.55,254.55,0.5053890595577741,50.538905955777416,High,1902.55,96152.79552616432,High Priority,Prioritize fulfillment monitoring,0,68292
b239ca7cd485940b31882363b52e6674,MG,1.0,1.0,1.0,4163.51,104.51,0.4970507330952866,49.705073309528665,Medium,4163.51,206947.56977495571,High Priority,Prioritize fulfillment monitoring,0,68515
b28360b44929ee4de27af7329c403c58,MS,1.0,1.0,1.0,1342.03,33.03,0.5134621926427266,51.34621926427266,High,1342.03,68908.16663923184,High Priority,Prioritize fulfillment monitoring,0,68644
b2f633218c7a89e314ade77e1486c7b9,SP,1.0,1.0,1.0,2027.23,38.23,0.4976961792267761,49.76961792267761,Medium,2027.23,100894.46254138973,High Priority,Prioritize fulfillment monitoring,0,68820
b30daa3083a4f16474a6976ca25d520f,TO,1.0,1.0,1.0,2094.44,95.44,0.5138157459563563,51.38157459563563,High,2094.44,107615.62509608308,High Priority,Prioritize fulfillment monitoring,0,68856
b4b1ec9a9f24d8db544120456a3a2f12,BA,1.0,1.0,1.0,2304.68,46.68,0.5222640607902306,52.22640607902306,High,2304.68,120365.15356220285,High Priority,Prioritize fulfillment monitoring,0,69507
b4c4b76c642808cbe472a32b86cddc95,GO,2.0,1.0,1.0,4809.44,209.54,0.5025075524973737,50.25075524973737,High,4809.44,241677.99232829685,High Priority,Prioritize fulfillment monitoring,0,69531
b5b103fe531168050d785d5b8de74174,RS,1.0,1.0,1.0,2217.99,18.0,0.5045548516131388,50.45548516131389,High,2217.99,111909.76153294258,High Priority,Prioritize fulfillment monitoring,0,69904
b5e8d13478ad66ec57d480c9e00abb39,PR,1.0,1.0,1.0,1228.73,59.73,0.496340245173494,49.63402451734941,Medium,1228.73,60986.81494520274,High Priority,Prioritize fulfillment monitoring,0,69983
b62001b38d12c99ffbafa1c609797348,SP,2.0,1.0,1.0,2241.64,41.64,0.4901003902980421,49.01003902980421,Medium,2241.64,109862.86389077031,High Priority,Prioritize fulfillment monitoring,0,70052
b6940503a9b26d72b8b41ae29a88e0d1,MS,1.0,1.0,1.0,2034.31,135.31,0.5145267493121567,51.45267493121567,High,2034.31,104670.69113932134,High Priority,Prioritize fulfillment monitoring,0,70224
b73bbac6285251dbf2dd01842e0ce0de,RJ,2.0,1.0,1.0,1642.54,88.54,0.5177500862710317,51.77500862710317,High,1642.54,85042.52267036204,High Priority,Prioritize fulfillment monitoring,1,70486
b782d486ebb05fdf0ba6ec05652f704f,SP,2.0,1.0,1.0,1837.16,119.16,0.4932127922286685,49.32127922286685,Medium,1837.16,90611.08133708207,High Priority,Prioritize fulfillment monitoring,0,70601
b92aa81f74ab98a2f1a9cc5659f6edcf,RJ,1.0,1.0,1.0,2158.57,48.57,0.5216836960712185,52.168369607121846,High,2158.57,112609.07758284501,High Priority,Prioritize fulfillment monitoring,0,71309
b94927b61d86b53506f3e6bc8644eb77,PB,1.0,1.0,1.0,2324.99,124.99,0.5136413691320035,51.36413691320036,High,2324.99,119421.1046818217,High Priority,Prioritize fulfillment monitoring,0,71349
ba30f1c00f0081224a0f5410ee56f335,SP,1.0,1.0,1.0,1520.71,17.78,0.4867693566880977,48.676935668809776,Medium,1520.71,74023.50284091571,High Priority,Prioritize fulfillment monitoring,0,71674
ba4088023bb3056caca3d40810844bf6,MG,1.0,1.0,1.0,1392.37,202.37,0.4982248527599264,49.82248527599265,Medium,1392.37,69371.33382373388,High Priority,Prioritize fulfillment monitoring,0,71702
bb8b0de6aab45a9395bd46092865b6ef,PB,1.0,1.0,1.0,1229.19,29.2,0.5129317927725839,51.2931792772584,High,1229.19,63049.06303581326,High Priority,Prioritize fulfillment monitoring,0,72241
bbc45552d5a935c8786792578b3828b2,RO,1.0,1.0,1.0,1391.39,71.49,0.4931007796438618,49.31007796438618,Medium,1391.39,68609.54937886729,High Priority,Prioritize fulfillment monitoring,0,72326
bc488184689ceaa10ede9045693eb6bc,SE,1.0,1.0,1.0,1729.98,59.98,0.5208259947880752,52.08259947880752,High,1729.98,90101.85544634744,High Priority,Prioritize fulfillment monitoring,1,72539
bd2fef198085db0b586b9c71aa2d35da,SP,1.0,1.0,1.0,3024.08,24.19,0.4965683999192157,49.65683999192157,Medium,3024.08,150166.25668277018,High Priority,Prioritize fulfillment monitoring,0,72865
be382a9e1ed25128148b97d6bfdb21af,RJ,8.0,1.0,1.0,2039.2,479.28,0.5202794623380909,52.02794623380909,High,2039.2,106095.38795998349,High Priority,Prioritize fulfillment monitoring,0,73278
bf205457ee84ab84c423d67b88239982,RJ,1.0,1.0,1.0,2733.63,83.64,0.5243814129754419,52.43814129754419,High,2733.63,143346.47619520573,High Priority,Prioritize fulfillment monitoring,1,73605
bf2df7aa2130e882e1e4f43b2dfe1875,SP,3.0,1.0,1.0,1535.22,95.22,0.4927908223654543,49.27908223654544,Medium,1535.22,75654.2326311893,High Priority,Prioritize fulfillment monitoring,0,73627
bf970de78f9812577f8bc51197b05942,SP,1.0,1.0,1.0,1433.04,83.04,0.497274209363562,49.7274209363562,Medium,1433.04,71261.38329863588,High Priority,Prioritize fulfillment monitoring,0,73780
c03e2d7edc52d3ef8683b7f2e34a55cf,BA,1.0,1.0,1.0,1534.58,84.58,0.5221545819302775,52.21545819302775,High,1534.58,80128.79783385652,High Priority,Prioritize fulfillment monitoring,0,74045
c08dd05931abd8cb08aad3d31e39bfed,RJ,1.0,1.0,1.0,1423.52,23.53,0.5422000835593074,54.22000835593074,High,1423.52,77183.26629483452,High Priority,Prioritize fulfillment monitoring,0,74164
c205abf27ff07fddd3fa9a67037138e5,RJ,1.0,1.0,1.0,2315.83,116.83,0.5202366993523345,52.02366993523345,High,2315.83,120477.97554611167,High Priority,Prioritize fulfillment monitoring,0,74763
c28f3a01d4cfee461234c86a41f52e37,RJ,1.0,1.0,1.0,2574.38,76.38,0.5216836960712185,52.168369607121846,High,2574.38,134301.20734918234,High Priority,Prioritize fulfillment monitoring,0,74986
c2d1ffacb651ff60aad31b4ffdc9ac80,RJ,1.0,1.0,1.0,1214.06,33.11,0.5198147294891203,51.98147294891204,High,1214.06,63108.62704835615,High Priority,Prioritize fulfillment monitoring,0,75071
c52c7fbe316b5b9d549e8a25206b8a1f,GO,9.0,1.0,1.0,1619.73,458.73,0.5025075524973737,50.25075524973737,High,1619.73,81392.6558006571,High Priority,Prioritize fulfillment monitoring,0,75984
c52e91d0960446c0624a5a984188ffba,BA,1.0,1.0,1.0,2035.86,35.87,0.5227174165576637,52.27174165576637,High,2035.86,106417.94796730852,High Priority,Prioritize fulfillment monitoring,1,75989
c6772701a7cff60ffa313b5854c7d503,SP,1.0,1.0,1.0,1478.48,17.49,0.4967276079151322,49.67276079151322,Medium,1478.48,73440.18337503646,High Priority,Prioritize fulfillment monitoring,0,76489
c6a5f1a0e18d1cad856f95794462ecbc,MG,3.0,1.0,1.0,1658.7,18.0,0.4749969857030573,47.49969857030573,Medium,1658.7,78787.75001856612,High Priority,Prioritize fulfillment monitoring,0,76557
c6af04c6a72b5d587a620ad29c41dcad,RS,3.0,1.0,1.0,1714.02,61.02,0.5001642198119195,50.01642198119195,High,1714.02,85729.14760420262,High Priority,Prioritize fulfillment monitoring,1,76574
c7112d33d777ec13eb958ee0dbff02b3,PR,1.0,1.0,1.0,1391.28,92.28,0.4953694845841992,49.53694845841992,Medium,1391.28,68919.76565123047,High Priority,Prioritize fulfillment monitoring,0,76729
c7b0be5584c50efa8a9d95d3eecbece3,SP,1.0,1.0,1.0,1826.07,26.07,0.4965683999192157,49.65683999192157,Medium,1826.07,90676.86580404823,High Priority,Prioritize fulfillment monitoring,0,76988
c811a0a169f6226a82aa3cc2c6229897,GO,1.0,1.0,1.0,1239.94,40.94,0.5045681696701815,50.45681696701815,High,1239.94,62563.425630084486,High Priority,Prioritize fulfillment monitoring,0,77119
c819d9ce6576bb453e886c2e95aa5697,PE,1.0,1.0,1.0,2065.35,66.35,0.5125041853607364,51.25041853607364,High,2065.35,105850.05192347968,High Priority,Prioritize fulfillment monitoring,0,77133
c8536491e6701f9b5382da168ee54048,RJ,1.0,1.0,1.0,2337.4,37.4,0.5216836960712185,52.168369607121846,High,2337.4,121938.3471196866,High Priority,Prioritize fulfillment monitoring,0,77217
c87de2d1aece481642a24bae4b964b07,RS,6.0,1.0,1.0,1949.52,95.52,0.5001642198119195,50.01642198119195,High,1949.52,97508.01498077333,High Priority,Prioritize fulfillment monitoring,0,77284
c9dff4871bed0bc5d4b917767a22d67d,MT,2.0,2.0,2.0,1740.39,89.59,0.4407887664195865,44.07887664195865,Medium,1740.39,76714.43611889842,High Priority,Prioritize fulfillment monitoring,0,77789
cb418bb4b6115438d20b0141ed5bc9e0,SP,2.0,1.0,1.0,3256.14,58.14,0.4943431351433989,49.43431351433989,Medium,3256.14,160965.0456065827,High Priority,Prioritize fulfillment monitoring,0,78323
cb8da41d3686c19bfd7e97b94097e686,RJ,1.0,1.0,1.0,1642.11,32.11,0.5202366993523345,52.02366993523345,High,1642.11,85428.5886373462,High Priority,Prioritize fulfillment monitoring,0,78457
cc28b66895e0f6bfd7050ab5bc7b39bd,MG,1.0,1.0,1.0,1589.57,90.57,0.4975336093545099,49.753360935451,Medium,1589.57,79086.44994216484,High Priority,Prioritize fulfillment monitoring,0,78662
cc427984e779c3d1dd7e082f39a98fc6,PR,2.0,1.0,1.0,1395.76,267.76,0.4905997785529708,49.059977855297085,Medium,1395.76,68475.95469130945,High Priority,Prioritize fulfillment monitoring,0,78703
cc68db472e6aa971b19ecb519fbc486e,PA,1.0,1.0,1.0,1257.96,58.06,0.5110664666462129,51.106646664621294,High,1257.96,64290.11723822701,High Priority,Prioritize fulfillment monitoring,0,78750
